,state,district,label,modal_price,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,N,P,K,temperature,humidity,ph,rainfall,diff
13861,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,158.9
13862,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,158.9
13863,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,1,12,30,27.754298,95.94643831,5.56222383,131.0900076,110.5
13864,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,158.9
13865,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,158.9
13866,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,158.9
13867,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,158.9
13868,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,158.9
13869,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,158.9
13870,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,158.9
13871,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,158.9
13872,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,158.9
13873,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,110.5
13874,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,158.9
13875,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,158.9
13876,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,158.9
13877,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,158.9
13878,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,158.9
13879,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,158.9
13880,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,158.9
13881,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,158.9
13882,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,158.9
13883,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,158.9
13884,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,158.9
13885,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,158.9
13886,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,158.9
13887,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,110.5
13888,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,158.9
13889,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,158.9
13890,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,158.9
13891,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,158.9
13892,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,158.9
13893,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,158.9
13894,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,158.9
13895,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,158.9
13896,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,158.9
13897,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,158.9
13898,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,158.9
13899,tamil nadu,erode,coconut,2935,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,158.9
13900,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,158.9
13901,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,158.9
13902,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,13,28,33,28.130115,95.64807631,5.686972967,151.0761899,158.9
13903,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,158.9
13904,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,158.9
13905,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,158.9
13906,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,158.9
13907,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,158.9
13908,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,158.9
13909,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,158.9
13910,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,158.9
13911,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,158.9
13912,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,158.9
13913,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,158.9
13914,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,158.9
13915,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,158.9
13916,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,158.9
13917,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,158.9
13918,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,158.9
13919,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,158.9
13920,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,158.9
13921,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,158.9
13922,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,158.9
13923,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,158.9
13924,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,158.9
13925,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,158.9
13926,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,158.9
13927,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,158.9
13928,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,158.9
13929,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,158.9
13930,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,110.5
13931,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,158.9
13932,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,158.9
13933,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,158.9
13934,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,158.9
13935,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,158.9
13936,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,158.9
13937,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,32,12,30,25.39241091,98.08951196,5.579845008,218.080385,158.9
13938,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,158.9
13939,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,158.9
13940,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,158.9
13941,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,158.9
13942,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,158.9
13943,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,158.9
13944,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,158.9
13945,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,158.9
13946,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,158.9
13947,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,7,15,32,25.03512351,95.89739958,6.182232762,174.796583,158.9
13948,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,158.9
13949,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,158.9
13950,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,158.9
13951,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,158.9
13952,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,110.5
13953,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,158.9
13954,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,158.9
13955,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,158.9
13956,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,158.9
13957,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,158.9
13958,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,110.5
13959,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,37,10,32,28.96318258,95.16333673,6.165084855,222.803013,158.9
13960,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,158.9
13961,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,158.9
13962,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,158.9
13963,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,1,12,30,27.754298,95.94643831,5.56222383,131.0900076,110.5
13964,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,158.9
13965,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,158.9
13966,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,158.9
13967,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,158.9
13968,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,158.9
13969,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,158.9
13970,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,158.9
13971,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,158.9
13972,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,158.9
13973,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,110.5
13974,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,158.9
13975,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,158.9
13976,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,158.9
13977,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,158.9
13978,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,158.9
13979,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,158.9
13980,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,158.9
13981,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,158.9
13982,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,158.9
13983,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,158.9
13984,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,158.9
13985,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,158.9
13986,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,158.9
13987,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,110.5
13988,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,158.9
13989,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,158.9
13990,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,158.9
13991,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,158.9
13992,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,158.9
13993,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,158.9
13994,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,158.9
13995,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,158.9
13996,tamil nadu,erode,coconut,2530,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,158.9
